f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
25.911,46.455,71.540,0.288,0.516,0.795,0.498,0.261,0.388,1.730,0.505,0.488,7.000,2.000,2.000,0.288,0.535,0.844,0.399,0.194,0.312,0.399,0.193,0.309,0.100,-0.566,-0.223,2.418,4.855,2.563,NoTouching
22.335,64.219,54.202,0.248,0.714,0.602,0.499,0.235,0.548,2.012,0.329,0.909,11.000,0.000,7.000,0.236,0.703,0.587,0.407,0.200,0.462,0.406,0.200,0.461,0.370,0.178,0.070,2.258,2.147,2.145,NoTouching
21.254,56.754,55.648,0.236,0.631,0.618,0.547,0.290,0.578,2.318,0.461,0.935,10.000,4.000,8.000,0.213,0.642,0.715,0.458,0.211,0.495,0.457,0.210,0.494,0.069,-0.637,0.076,2.440,4.549,2.141,NoTouching
24.211,64.595,51.637,0.269,0.718,0.574,0.483,0.362,0.600,1.797,0.505,1.045,8.000,2.000,3.000,0.290,0.748,0.608,0.400,0.288,0.468,0.399,0.288,0.467,-0.071,0.094,-0.646,2.269,3.360,3.597,NoTouching
21.086,70.636,43.957,0.234,0.785,0.488,0.495,0.213,0.683,2.113,0.271,1.399,18.000,0.000,6.000,0.164,0.775,0.712,0.405,0.169,0.596,0.401,0.168,0.584,0.538,0.262,-0.297,2.947,3.035,1.954,NoTouching
34.899,23.617,-53.202,0.384,0.260,-0.585,0.388,0.886,0.415,1.011,3.414,-0.710,8.000,9.000,2.000,0.363,0.299,-0.497,0.300,0.774,0.278,0.299,0.774,0.263,0.675,0.092,-1.622,3.543,1.807,5.534,NoTouching
28.682,58.242,23.384,0.319,0.647,0.260,0.487,0.535,0.734,1.528,0.826,2.824,9.000,6.000,5.000,0.307,0.653,0.342,0.368,0.448,0.644,0.368,0.448,0.640,0.347,0.319,-0.002,3.837,2.467,1.737,NoTouching
34.406,57.179,-26.333,0.382,0.635,-0.293,0.506,0.417,0.526,1.324,0.657,-1.796,4.000,5.000,5.000,0.179,0.655,-0.053,0.416,0.337,0.440,0.365,0.336,0.432,1.082,-0.303,-0.911,2.935,2.272,3.452,NoTouching
-30.005,16.812,-71.098,-0.330,0.185,-0.781,0.279,0.281,0.338,-0.845,1.523,-0.433,2.000,1.000,0.000,-0.116,0.087,-0.978,0.262,0.229,0.303,0.239,0.214,0.252,-0.433,1.113,0.682,1.443,2.911,1.812,Touching
-40.222,21.663,-56.107,-0.442,0.238,-0.617,0.323,0.343,0.412,-0.732,1.439,-0.668,0.000,1.000,2.000,-0.586,0.317,-0.880,0.307,0.293,0.391,0.299,0.286,0.382,0.010,0.286,0.264,1.346,2.159,1.370,Touching
