f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-0.071,-0.043,-0.991,-0.064,-0.151,-0.947,-0.015,-0.187,-0.964,-0.044,-0.192,-0.954,-0.023,-0.222,-0.968,0.067,-0.217,-0.965,0.101,-0.232,-0.974,0.068,-0.192,-0.956,0.005,-0.178,-0.966,-0.040,-0.153,-0.930,NoTouching
0.031,-0.140,-0.973,0.022,-0.144,-0.976,0.040,-0.142,-0.968,0.038,-0.146,-0.978,0.031,-0.148,-0.983,0.037,-0.132,-0.973,0.042,-0.144,-0.970,0.031,-0.143,-0.984,0.025,-0.144,-0.978,0.046,-0.143,-0.966,NoTouching
0.031,-0.143,-0.977,0.040,-0.152,-0.975,0.039,-0.153,-0.977,0.031,-0.145,-0.980,0.038,-0.139,-0.970,0.035,-0.144,-0.975,0.029,-0.146,-0.981,0.034,-0.135,-0.972,0.040,-0.145,-0.971,0.031,-0.132,-0.987,NoTouching
0.033,-0.149,-0.976,0.035,-0.150,-0.976,0.035,-0.149,-0.974,0.035,-0.149,-0.976,0.036,-0.151,-0.977,0.031,-0.152,-0.976,0.031,-0.144,-0.964,0.041,-0.164,-0.984,0.053,-0.165,-0.970,0.039,-0.163,-0.967,NoTouching
-0.114,0.524,-0.700,-0.107,0.366,-0.987,-0.303,0.155,-0.936,-0.245,0.214,-0.945,-0.237,0.170,-0.926,-0.229,0.189,-0.943,-0.250,0.226,-0.927,-0.235,0.161,-0.915,-0.219,0.311,-0.931,-0.224,0.262,-0.927,NoTouching
-0.222,0.248,-0.927,-0.222,0.265,-0.926,-0.224,0.254,-0.921,-0.225,0.262,-0.921,-0.226,0.262,-0.920,-0.227,0.261,-0.920,-0.228,0.263,-0.919,-0.227,0.264,-0.921,-0.228,0.264,-0.920,-0.226,0.266,-0.919,NoTouching
-0.229,0.269,-0.918,-0.229,0.270,-0.919,-0.229,0.268,-0.917,-0.230,0.269,-0.918,-0.229,0.271,-0.918,-0.229,0.271,-0.918,-0.229,0.271,-0.918,-0.229,0.271,-0.917,-0.229,0.271,-0.918,-0.229,0.272,-0.917,NoTouching
-0.229,0.272,-0.917,-0.229,0.273,-0.917,-0.229,0.274,-0.917,-0.229,0.273,-0.916,-0.230,0.274,-0.917,-0.228,0.273,-0.917,-0.229,0.271,-0.917,-0.230,0.272,-0.917,-0.229,0.274,-0.917,-0.230,0.274,-0.916,NoTouching
-0.230,0.272,-0.918,-0.230,0.272,-0.918,-0.229,0.271,-0.917,-0.230,0.272,-0.918,-0.230,0.272,-0.917,-0.229,0.272,-0.917,-0.230,0.272,-0.917,-0.229,0.271,-0.917,-0.229,0.271,-0.917,-0.229,0.275,-0.918,NoTouching
-0.232,0.270,-0.917,-0.230,0.272,-0.917,-0.231,0.270,-0.917,-0.232,0.270,-0.917,-0.231,0.271,-0.917,-0.231,0.271,-0.917,-0.232,0.270,-0.916,-0.230,0.271,-0.918,-0.233,0.268,-0.917,-0.231,0.268,-0.917,NoTouching
